OBJECTID;profileId;TIPO;EPIPEDON;ENDOPEDON;ORDEN;SUBORDEN;GRANGRUPO;SUBGRUPO;FAMILIA_TE;LATITUD;LONGITUD;pH.0_30_spline;pH.30_100_spline;pH.0_30_Sum.Pond;pH.30_100_Sum.Pond;DEM;AnHill;Slo;Aspect;Plan_Curv;Prof_Curv;Conv_Ind;Closs_Dep;TotCatchAr;TWI;LSfactor;CHBL;CND;VD;RSP;MRVBF;MRRTF;TRI;visSky;SkyVF;Pos_Op;Neg_Op;TPI;clima;tipo_relieve;ndvi
1194;MF-075;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;USTEPTS;HAPLUSTEPTS;FLUVENTIC HAPLUSTEPTS;FRANCA FINA;9.460361111;-73.96688889;6.626505816;6.982950979;6.733333333;6.928571429;74;0.798966885;0.036514118;1.149313092;0.000200345;9.32E-05;10.40118122;0;2043.112183;7.251802444;0.277730137;72.90853119;1.091468811;520.3183594;0.002093303;7.300896645;6.762989998;0.979259849;98.29737091;0.998648465;1.544051409;1.560787559;-0.321861058;3;7;0.594442631
1195;MF-076;OBSERVACION;OCRICO;NO HAY;ENTISOL;PSAMMENTS;USTIPSAMMENTS;TYPIC USTIPSAMMENTS;N/A;9.467027778;-73.96925;7.122625095;6.655574684;7;6.714285714;86;0.891568065;0.111341015;2.034443855;0.000498248;0.000417703;13.66849804;0;1173.56189;5.56372118;1.053342223;74.18101501;11.81898499;512.9472656;0.022522381;0.02767439;0.89417851;2.645751238;98.04644775;0.995238364;1.540223718;1.486636877;3.511122227;3;4;0.428593266
1196;MF-077;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;USTEPTS;HAPLUSTEPTS;TYPIC HAPLUSTEPTS;FRANCA GRUESA;9.249722222;-73.84016667;6.5;6.5;6.5;2.414285714;43.06843948;0.831234753;0.051315852;2.833758593;0.000147582;-0.000185975;8.912474632;0;6386.855469;8.101755142;0.548340559;40.776577;2.291862488;377.0307617;0.006041987;5.751264572;3.946204662;1.375636935;97.09777069;0.997578621;1.525208235;1.562733769;-1.597364426;1;1;0.434575242
1197;MF-078;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;TYPIC DYSTRUDEPTS;FINA;9.284638889;-73.91597222;5.494548722;5.397459772;5.5;4.392857143;72;0.761832297;0.023565862;5.497786999;0.000419861;7.82E-05;23.16699409;0;1096.834595;7.000183582;0.136946872;58.19598389;13.80401611;374.6225586;0.03553829;7.955162048;6.873847008;0.632455528;99.0742569;0.999260187;1.556254745;1.529225349;1.404722095;1;4;0.395403717
1198;MF-079;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;TYPIC DYSTRUDEPTS;FRANCA FINA;9.27125;-73.90275;6.492512956;5.541185734;6.483333333;5.557142857;59;0.809228718;0.033320997;1.570796371;0.00017248;1.83E-05;15.89432716;0;900;6.802394867;0.221303463;50.8722229;8.1277771;375.269043;0.021199387;7.875806808;6.606172562;1.095445156;99.66484833;0.999355972;1.565690517;1.517429113;2.162020683;1;4;0.389768494
1199;MF-080;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;TYPIC DYSTRUDEPTS;FRANCA FINA;9.26075;-73.89263889;5.496138599;5.322721005;5.5;4.557142857;65;0.859798014;0.117310025;3.283489704;0.00051395;0.000139461;8.882839203;0;1928.572632;6.178241253;1.287885189;50.80293274;14.19706726;359.0708008;0.038034528;0.366425961;0.15764609;2.280350924;96.95896912;0.99587369;1.523707867;1.523968577;1.024869919;1;4;0.556364987
1200;MF-081;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;TYPIC DYSTRUDEPTS;FRANCA FINA;9.245583333;-73.88708333;6;6;6;6;51;0.796824574;0.016069427;3.141592741;-0.000227232;-0.000377537;-16.98423004;0;4324.61377;9.101631165;0.11740227;46.59937668;4.400623322;356.9155273;0.012179426;7.765232086;5.690037727;0.428889185;98.62052155;0.999080718;1.549127579;1.55418694;-0.49786821;1;4;0.525804165
1201;MF-082;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;TYPIC DYSTRUDEPTS;FRANCA FINA;9.302277778;-73.86561111;6.48752329;5.640601115;6.5;5.642857143;61.02004623;0.762324154;0.032900356;4.716138363;8.75E-05;2.68E-05;1.967977762;0;81259.46875;11.31438065;0.53532809;57.10135651;3.918689728;410.6933594;0.009451461;7.507864952;5.729752064;0.88546896;97.29468536;0.996611834;1.528301239;1.562089205;-1.501266479;1;4;0.662582151
1202;MF-083;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;TYPIC DYSTRUDEPTS;FRANCA FINA;9.299638889;-73.85444444;5.495259203;5.275920902;5.5;4.892857143;56.02311325;0.785521567;0.000174522;3.141592741;9.62E-05;0.00013453;2.792732954;0;15047.46582;13.12552261;0.000421318;51.83664703;4.186466217;415.6274414;0.009972195;7.791642666;5.945138931;0.61784631;97.40090179;0.99802053;1.529969811;1.5543679;-1.709456801;1;4;0.479685721
1203;MF-085;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;OXIC DYSTRUDEPTS;FRANCA FINA;9.069444444;-73.69238889;5.089772834;5.524267774;5.133333333;5.5;55.01264191;0.773719132;0.016541909;6.278815746;-3.32E-05;0.000414559;-12.99765396;0;44928.33984;11.40904331;0.194523722;49.83706284;5.175579071;358.2280273;0.014241958;2.205494404;4.940851212;0.441568315;97.57067871;0.99819243;1.532636642;1.55991447;-1.584651589;1;4;0.471813706
1204;MF-086;OBSERVACION;OCRICO;NO HAY;ENTISOL;PSAMMENTS;UDIPSAMMENTS;TYPIC UDIPSAMMENTS;N/A;9.073444444;-73.713;5.500214665;5.160729307;5.5;5.142857143;50.01787567;0.796889663;0.016332043;3.152277708;-0.000123986;8.84E-05;-25.89545822;0;35810.23828;11.18875694;0.182608753;42.34110641;7.676769257;308.4248047;0.024285767;2.074977875;4.546359062;0.439232916;98.15995026;0.998831272;1.541892886;1.559461474;-0.534222186;1;4;0.55100225
1205;MF-087;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;TYPIC DYSTRUDEPTS;FINA;9.081111111;-73.7165;5.699738312;4.734178992;5.7;4.714285714;45;0.715123236;0.074398026;5.176036358;0.000112071;0.00030407;3.625781298;0;1299.800049;6.071353436;0.637481749;39.89344406;5.106555939;302.5166016;0.016600037;0.414380223;0.485633165;1.549193382;97.94347382;0.997890949;1.538492441;1.526215076;0.590597808;1;4;0.718170038
1206;MF-088;OBSERVACION;OCRICO;NO HAY;ENTISOL;PSAMMENTS;UDIPSAMMENTS;TYPIC UDIPSAMMENTS;N/A;9.094972222;-73.7155;6.915463645;6.094128613;6.866666667;6.121428571;38.04315948;0.751061141;0.036382399;5.167014599;-0.000542277;-0.000375522;-20.69993591;0;7337.586426;8.52195549;0.356117666;38.01804352;0.025115967;312.0957031;8.05E-05;4.882112503;5.601081848;0.97414583;97.03775024;0.997618854;1.524265409;1.569121361;-1.778867006;1;6;0.582444843
1207;MF-089;OBSERVACION;OCRICO;NO HAY;ENTISOL;PSAMMENTS;UDIPSAMMENTS;TYPIC UDIPSAMMENTS;N/A;9.116833333;-73.71147222;5.997685803;5.513729414;6;5.485714286;51.00523758;0.785736024;0.023504252;0.788023829;0.000158945;3.13E-05;6.618674755;0;4661.633301;8.449743271;0.182286322;46.55513;4.450107574;317.9355469;0.013803678;1.906021476;5.9027071;0.629147351;98.12211609;0.99883008;1.541298628;1.559761405;-0.861584425;1;4;0.559176627
1208;MF-090;OBSERVACION;OCRICO;NO HAY;ENTISOL;ORTHENTS;UDORTHENTS;TYPIC UDORTHENTS;FRANCA FINA;9.111277778;-73.72158333;4.75166377;5.049813009;4.833333333;3.071428571;43.00523758;0.785521567;0.000174522;3.141592741;-0.000109769;-0.000116778;-47.07068634;0;223529.375;15.82385635;0.000722744;42.7437439;0.261493683;294.6870117;0.000886574;3.968618155;5.871194839;0.00331133;98.70573425;0.99948144;1.550466061;1.566142201;-0.066941954;1;7;0.774595262
1209;MF-091;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;UDEPTS;DYSTRUDEPTS;TYPIC DYSTRUDEPTS;FRANCA FINA;9.159194444;-73.69661111;5.476974221;5.944455172;5.5;2.107142857;33.37522888;0.792639554;0.010377835;1.553979278;6.11E-05;-6.26E-05;7.301886559;0;921633.3125;14.88421535;0.193693325;33.37522888;0;401.6899414;0;4.82568264;5.0141325;0.279427439;98.75984192;0.999451458;1.551315904;1.570703268;-0.450122744;1;4;0.608725496
1210;MF-093;OBSERVACION;OCRICO;ARGILICO;ALFISOL;USTALFS;HAPLUSTALFS;TYPIC HAPLUSTALFS;FINA;9.154972222;-73.6925;5.679690631;6.918980082;5.7;1.771428571;33.48630142;0.785223663;0.000188901;5.890491486;3.58E-05;2.51E-05;49.99695969;0;156231.7813;15.19825554;0.000706878;33.48499298;0.001308441;406.3583984;3.22E-06;4.963102818;1.831305623;0.00358415;99.28366852;0.999824226;1.559544206;1.570700169;-0.014306662;1;17;0.661313844
1211;MF-094;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;USTEPTS;DYSTRUSTEPTS;TYPIC DYSTRUSTEPTS;FINA;9.149638889;-73.68844444;5.5;5.5;5.5;3.614285714;33.62355042;0.789695859;0.006240344;1.542826295;-1.47E-05;-1.52E-05;-50.34941483;0;411206;14.57515717;0.084903844;33.62355042;0;410.5063477;0;5.457352161;0.062593587;0.168388739;99.33130646;0.999870837;1.560292482;1.57070148;-0.023422241;1;17;0.531811127
1212;PR-001;OBSERVACION;UMBRICO;CAMBICO;INCEPTISOL;USTEPTS;HUMUSTEPTS;OXIAQUIC HUMUSTEPTS;FRANCA GRUESA SOBRE ARCILLOSA;9.552444444;-73.64963889;4.5;4.5;4.5;4.5;39.73058319;0.785470486;0.000188901;3.534286737;-4.24E-09;-4.24E-09;-0.009895287;0;274340.625;15.76128578;0.000791131;39.73058319;0;645.8964844;0;6.990417957;0.613388121;0.00358415;99.66352844;0.999915957;1.565510988;1.570774555;-1.86E-06;3;15;0.6083671
1213;PR-002;OBSERVACION;OCRICO;NO HAY;ENTISOL;ORTHENTS;USTORTHENTS;TYPIC USTORTHENTS;FRANCA FINA;9.55575;-73.65472222;4.385953259;4.57165299;4.366666667;4.685714286;39.75220871;0.785470486;0.000188901;3.534286737;-1.59E-06;1.06E-05;-16.61514091;0;151708.2344;15.16887474;0.000702736;39.75220871;0;646.6049805;0;6.990543365;0.413560987;0.00358415;99.79759979;0.999980807;1.567617059;1.570774555;-0.006356007;3;15;0.543600744
1214;PR-003;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;USTEPTS;DYSTRUSTEPTS;TYPIC DYSTRUSTEPTS;FRANCA GRUESA;9.56475;-73.64961111;4.441737321;5.787635763;4.5;5.742857143;39.97143936;0.785470486;0.000188901;3.534286737;4.44E-06;-8.15E-05;-15.14078236;0;315780.6875;15.90196323;0.000813706;39.97143936;0;651.2583008;0;6.990149498;1.96554935;0.00358415;99.43203735;0.999758422;1.561874747;1.570776582;-0.03054191;3;15;0.576135246
1215;PR-004;OBSERVACION;UMBRICO;CAMBICO;INCEPTISOL;USTEPTS;HUMUSTEPTS;TYPIC HUMUSTEPTS;FRANCA GRUESA;9.566888889;-73.65280556;5.5;5.5;5.5;3.142857143;39.98730087;0.785470486;0.000188901;3.534286737;-3.49E-09;-4.99E-09;-0.002897764;0;87876.96875;14.62285328;0.000630036;39.98730087;0;651.7216797;0;6.990236282;0.613358021;0.00358415;99.66750336;0.999959767;1.565573454;1.570774555;-1.65E-06;3;15;0.684300701
1216;PR-005;OBSERVACION;OCRICO;Sin dato;VERTISOL;AQUERTS;ENDOAQUERTS;TYPIC ENDOAQUERTS;FINA;9.5255;-73.64783333;4.5;4.5;4.5;4.5;39.22523499;0.785470486;0.00018896;3.534157991;-3.62E-09;-6.20E-10;-0.009895287;0;229420.1563;15.58252335;0.000763654;39.22523499;0;634.3935547;0;6.990854263;1.648627043;0.003585265;99.81684113;0.999965549;1.567924023;1.570774555;-2.06E-07;3;9;0.655497309
1217;PR-006;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;USTEPTS;DYSTRUSTEPTS;TYPIC DYSTRUSTEPTS;FRANCA GRUESA SOBRE ARCILLOSA;9.524083333;-73.63569444;4.5;4.5;4.5;4.5;39.29665375;0.785470486;0.000188901;3.534286737;3.49E-09;4.99E-09;0.002897764;0;432389.0938;16.21624184;0.000866493;39.29664993;3.81E-06;635.2836914;6.00E-09;6.990354538;1.967626572;0.00358415;99.65425873;0.999859333;1.56537497;1.570774436;1.65E-06;3;15;0.566250369
1218;PR-008;OBSERVACION;UMBRICO;CAMBICO;INCEPTISOL;USTEPTS;HUMUSTEPTS;TYPIC HUMUSTEPTS;FRANCA FINA;9.49475;-73.63497222;4.5;4.5;4.5;4.5;38.7376709;0.785470486;0.000188901;3.534286737;-4.24E-09;-4.24E-09;0;0;21778.6582;13.22784615;0.000476647;38.7376709;0;622.9492188;0;6.990856647;2.641149282;0.00358415;99.87889862;0.999988735;1.568894148;1.570774555;-8.25E-07;3;16;0.690412024
1219;PR-010;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;USTEPTS;DYSTRUSTEPTS;TYPIC DYSTRUSTEPTS;FRANCA FINA;9.575108056;-73.64778889;5.08828939;7.420575515;5.133333333;4.228571429;40.18342209;0.785470486;0.000188901;3.534286737;4.24E-09;4.24E-09;0;0;35524.17969;13.71712875;0.000525648;40.18342209;0;655.8369141;0;6.989830494;0.613370895;0.00358415;99.76422119;0.999985099;1.567092657;1.570774436;1.24E-06;3;15;0.415069337
1220;PR-011;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;AQUEPTS;ENDOAQUEPTS;VERTIC ENDOAQUEPTS;FINA;9.572973056;-73.64649889;4;4;4;4;40.15237808;0.785470486;0.000188901;3.534286737;4.24E-09;4.24E-09;0;0;140191.875;15.08992767;0.000691727;40.15237808;0;655.1254883;0;6.989815235;0.850512028;0.00358415;99.15671539;0.999000311;1.557550073;1.570774436;1.03E-06;3;15;0.616267671
1221;PR-012;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;USTEPTS;HAPLUSTEPTS;TYPIC HAPLUSTEPTS;FRANCA GRUESA;9.577486111;-73.63777611;7;7;7;2;40.31079102;0.785470486;0.000188984;3.534468651;0;0;0;0;188989.375;15.38853073;0.000734716;40.31079102;0;658.3486328;0;6.989158154;1.017635107;0.003585726;99.78168488;0.999985218;1.567366958;1.570774436;-1.03E-07;3;15;0.585184669
1222;PR-013;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;AQUEPTS;ENDOAQUEPTS;AERIC ENDOAQUEPTS;FINA;9.576005;-73.63625389;4.5;4.5;4.5;2.571428571;40.29238892;0.785470486;0.000188901;3.534286737;4.24E-09;4.24E-09;0;0;77003.70313;14.49076843;0.00061361;40.29238892;0;657.9038086;0;6.98908186;0.692477643;0.00358415;99.64253998;0.999950826;1.565181375;1.570774436;8.25E-07;3;15;0.55865866
1223;PR-014;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;AQUEPTS;ENDOAQUEPTS;FLUVAQUENTIC ENDOAQUEPTS;FINA;9.582126944;-73.63070889;4.5;4.5;4.5;4.5;40.45619202;0.785470486;0.000188984;3.534468651;0;0;0;0;88981.375;14.63526726;0.000631963;40.45619202;0;661.3818359;0;6.988418102;0.680127084;0.003585726;99.57494354;0.999940217;1.564119577;1.570774436;-1.03E-07;3;15;0.723135765
1224;PR-015;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;USTEPTS;DYSTRUSTEPTS;TYPIC DYSTRUSTEPTS;FRANCA GRUESA;9.586648889;-73.62949194;5.100532142;4.480301895;5.033333333;4.5;40.54864502;0.785470486;0.000188901;3.534286737;1.24E-05;5.30E-06;45.16314316;0;50681.97266;14.07248592;0.000564366;40.54864502;0;663.3818359;0;6.988163471;0.234501645;0.00358415;99.64646912;0.99995929;1.565243125;1.570774436;-0.024771819;3;15;0.458290753
1225;PR-017;OBSERVACION;OCRICO;Sin dato;VERTISOL;AQUERTS;ENDOAQUERTS;TYPIC ENDOAQUERTS;FINA;9.502818056;-73.64270889;4.5;4.5;4.5;4.5;38.82661819;0.785470486;0.000188901;3.534286737;-3.49E-09;-4.99E-09;-0.002897764;0;296043.5;15.83742142;0.00080327;38.82661819;0;625.2490234;0;6.991031647;1.135077;0.00358415;99.88645935;0.999992847;1.56901288;1.570774555;-1.44E-06;3;16;0.642192228
1226;PR-018;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;AQUEPTS;EPIAQUEPTS;VERTIC EPIAQUEPTS;FINA;9.502968889;-73.637055;5.025426862;5.84912633;5.033333333;5.857142857;38.87739944;0.785470486;0.000188901;3.534286737;6.39E-06;2.74E-05;10.11036301;0;236137.8594;15.61133099;0.000767756;38.87739944;0;626.0556641;0;6.990819454;3.977039337;0.00358415;99.74201202;0.999966025;1.566743851;1.570774555;-0.033748422;3;16;0.608888668
1227;PR-019;OBSERVACION;OCRICO;Sin dato;VERTISOL;AQUERTS;ENDOAQUERTS;TYPIC ENDOAQUERTS;FINA;9.504496111;-73.62344306;5.619130221;6.804555944;5.766666667;6.75;39.01725769;0.785470486;0.000188984;3.534468651;0;0;0;0;182776.9219;15.35510635;0.000729821;39.01725769;0;628.2084961;0;6.990008354;0.577410817;0.003585726;99.87593842;0.999991953;1.568848133;1.570774436;1.03E-07;3;16;0.717570421
1228;PR-020;OBSERVACION;OCRICO;Sin dato;VERTISOL;AQUERTS;ENDOAQUERTS;TYPIC ENDOAQUERTS;FINA;9.50378;-73.63204306;4.766957215;4.884259489;4.766666667;4.971428571;38.96250916;0.785561383;0.000183369;2.829710245;1.64E-06;-3.34E-07;13.31905174;0;2037.184326;10.89587498;0.000287648;38.93598557;0.02652359;626.9262695;4.23E-05;6.990578175;3.968026876;0.003492324;99.81264496;0.99998498;1.567853332;1.570691228;0.002163552;3;16;0.622589726
1229;PR-021;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;AQUEPTS;EPIAQUEPTS;TYPIC EPIAQUEPTS;FINA;9.513223889;-73.62470111;4.998053421;4.877983975;5;4.864285714;39.17396545;0.785470486;0.00018896;3.534157991;-8.49E-05;-9.97E-05;-20.24837494;0;93415.0625;14.684021;0.000638049;39.17396545;0;631.7587891;0;6.989899635;2.994569302;0.003585265;99.85068512;0.999991775;1.568450809;1.570774436;-0.098894477;3;16;0.497898194
1230;PR-054;OBSERVACION;OCRICO;NO HAY;ENTISOL;ORTHENTS;USTORTHENTS;TYPIC USTORTHENTS;ARENOSA SOBRE FRANCA;9.617525;-73.55396806;4.5;4.5;4.5;4.5;52;0.750785887;0.049871322;6.283185482;0.000157577;2.42E-05;18.99912071;0;900;6.398676872;0.373707145;47.73240662;4.267593384;683.8198242;0.006202109;6.821912289;2.067938328;1.481121302;99.55358124;0.998366952;1.563784003;1.510147452;2.465605974;3;4;0.350128111
1231;PR-055;OBSERVACION;OCRICO;Sin dato;INCEPTISOL;USTEPTS;DYSTRUSTEPTS;TYPIC DYSTRUSTEPTS;FRANCA;9.610685;-73.55806694;4.5;4.5;4.5;4.5;45.09589005;0.762900651;0.022523414;5.450344563;-0.000145542;-0.000300663;-11.50111008;0;3974.351807;8.334002495;0.167084292;45.09589005;0;685.9624023;0;6.911671162;0.122723892;1.025718451;97.50621796;0.998274922;1.531624079;1.569854021;-1.220712066;3;15;0.585814723
1232;PR-056;OBSERVACION;OCRICO;NO HAY;ENTISOL;PSAMMENTS;USTIPSAMMENTS;TYPIC USTIPSAMMENTS;N/A;9.604238056;-73.563105;4.883161565;5.536438421;5;5.5;45.03882217;0.785274744;0.000174522;4.712388992;-0.00027169;-5.97E-05;-60.48796463;0;4362.583008;11.88737774;0.000328902;44.09882736;0.939994812;681.4399414;0.001377524;6.936975479;0.378112614;0.003583689;99.06172943;0.999734521;1.55605793;1.568256974;-0.155648828;3;15;0.549259759
1233;R-051;OBSERVACION;OCRICO;NO HAY;ENTISOL;PSAMMENTS;UDIPSAMMENTS;FLUVENTIC UDIPSAMMENTS;ARENOSA;9.220305556;-74.25772222;NA;NA;NA;NA;23;0.800395846;0.083115675;0.926281333;-0.000108797;-0.000160264;-0.418950737;0;1510.526733;6.067615509;0.752031386;21.99523354;1.004766464;413.2714844;0.002425354;7.596202374;3.682005882;1.731919408;96.47143555;0.995412588;1.515369773;1.54915309;-0.379970402;1;4;0.682293305
1234;RK-034;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;AQUEPTS;EPIAQUEPTS;TYPIC EPIAQUEPTS;FRANCA FINA;9.90858;-74.41391;5.680039241;6.542696255;5.716666667;6.542857143;148;0.785675764;0.023565862;0.785398185;-0.000228518;3.67E-05;-8.207937241;0;312851.0313;12.65348244;0.424220264;148;0;750.284668;0;3.900255203;6.942357063;1.095445156;97.36755371;0.998102248;1.531455517;1.566941381;-1.758747816;3;7;0.561879771
1235;RK-035;OBSERVACION;OCRICO;N/A;INCEPTISOL;USTEPTS;HAPLUSTEPTS;TYPIC HAPLUSTEPTS;FRANCA FINA;9.90986;-74.42336;6.5;6.5;6.5;6.5;164;0.787885725;0.070593178;3.926990747;-0.000362746;0.000476441;-5.048893929;0;1308.870361;6.078307629;0.590078354;148.8845062;15.11549377;735.5166016;0.020137019;0.733532965;5.019832134;1.673320055;98.48116302;0.998479903;1.547819138;1.517846346;0.729729712;3;4;0.557040996
1236;RK-105;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;USTEPTS;HAPLUSTEPTS;FLUVENTIC HAPLUSTEPTS;FRANCA FINA;9.97177;-74.43377;5.5037616;5.690580156;5.5;5.285714286;124;0.739508092;0.066568166;4.712388992;-0.000281009;0.000281009;-85.84118652;0;900;6.109247684;0.543736935;121.9814377;2.018562317;812.59375;0.002477942;4.690502167;6.810508728;1.154700518;99.34430695;0.997080088;NA;NA;1.522314906;3;5;0.841868192
1237;RK-110;OBSERVACION;OCRICO;N/A;INCEPTISOL;USTEPTS;HAPLUSTEPTS;TYPIC HAPLUSTEPTS;ARENOSA SOBRE ARCILLOSA;9.99775;-74.52652;6.093439405;6.510343191;6.116666667;6.035714286;109;0.808604598;0.023206487;2.35885191;7.75E-05;-7.65E-05;7.539494991;0;900;6.817770958;0.129032224;101.3660431;7.633956909;843.6220703;0.008967875;5.870936394;7.472463608;0.622807205;99.74794769;0.999616802;1.566837072;1.544839859;0.535084069;3;4;0.513224533
1238;RK-111;OBSERVACION;MOLICO;CAMBICO;MOLISOL;USTOLLS;HAPLUSTOLLS;TYPIC HAPLUSTOLLS;FRANCA FINA;9.98894;-74.52258;7.178003694;8.047689257;7.266666667;5.942857143;111.0052338;0.77368468;0.016665123;4.712388992;0.000198154;0.000222929;5.658724308;0;1370.216187;7.915871143;0.097812325;103.8379211;7.167312622;836.6767578;0.008493646;5.695364475;5.146607876;0.444891453;98.8866272;0.999481797;1.553319573;1.553894162;0.083474442;3;4;0.519553495
1239;RM-025;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;AQUEPTS;ENDOAQUEPTS;TYPIC ENDOAQUEPTS;FINA;9.260805556;-74.33527778;NA;NA;NA;NA;25;0.775384665;0.060020342;4.124386311;0.000301583;-0.000111715;10.05964184;0;1210.109863;6.182175636;0.47241655;20.58499908;4.415000916;470.7470703;0.009291569;7.520301819;2.8148911;1.34164083;98.41452026;0.998524666;1.54599762;1.501157761;1.722209454;1;4;0.392972274
1240;RM-061;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;AQUEPTS;ENDOAQUEPTS;TYPIC ENDOAQUEPTS;FINA;9.321111111;-74.52005556;NA;NA;NA;NA;23.01481056;0.78566879;0.023268098;0.785398185;-7.66E-05;-0.000421575;-0.003670854;0;14183.37988;9.572546959;0.224751174;20.98735046;2.027460098;557.5908203;0.003622934;7.977410316;5.951404572;0.623090029;97.69176483;0.99844712;1.534538746;1.566161275;-1.50299263;1;4;0.494372847
1241;RM-102;OBSERVACION;MOLICO;CAMBICO;MOLISOL;USTOLLS;HAPLUSTOLLS;TYPIC HAPLUSTOLLS;FINA;9.355222222;-74.42083333;NA;NA;NA;NA;25.00523567;0.809045196;0.033234287;1.565546989;-6.62E-05;2.92E-05;-0.050672855;0;8537.46582;9.04960537;0.345526516;19.83231163;5.172924042;551.5639648;0.009291505;7.935319901;3.901103497;0.89209187;98.20548248;0.998967528;1.542608023;1.553116441;-0.998653769;3;4;0.533059262
1242;SC-001;OBSERVACION;MOLICO;CAMBICO;MOLISOL;USTOLLS;HAPLUSTOLLS;TYPIC HAPLUSTOLLS;FINA;9.94681;-74.45233;NA;NA;15.39666667;16.09714286;132.0104675;0.785609782;0.023381004;0.782760561;0.0001884;0.000116776;11.01457882;0;7087.088379;8.873911858;0.196866736;132.0050354;0.005432129;790.2792969;6.87E-06;3.915743113;6.795058727;0.625839651;98.01286316;0.998747289;1.539597034;1.56698525;-0.965803802;3;4;0.466387004
1243;SC-002;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;USTEPTS;HAPLUSTEPTS;TYPIC HAPLUSTEPTS;FRANCA GRUESA;9.95167;-74.44944;NA;NA;14.13333333;12.69428571;138;0.785612702;0.023504296;3.929614544;0.000441924;0.000324169;20.054245;0;1128.651123;7.031398773;0.137264892;129.1676788;8.832321167;787.0922852;0.011096932;3.572984695;6.760095596;0.630802631;99.3343811;0.999491036;1.560340762;1.534055233;1.594453096;3;4;0.530410757
1244;SC-003;OBSERVACION;UMBRICO;CAMBICO;INCEPTISOL;USTEPTS;HUMUSTEPTS;TYPIC HUMUSTEPTS;FINA;9.95656;-74.447;5.995116047;6.846704868;13.29333333;14.02857143;130.0052338;0.774162352;0.037195642;0.460683018;0.000214109;-6.18E-05;9.9197855;0;4225.163574;7.945817947;0.328056008;127.8528519;2.152381897;797.9057617;0.002690282;4.19527483;6.773787498;0.996863484;97.90673065;0.998446643;1.53791678;1.564474583;-0.943317711;3;4;0.455041445
1245;SC-004;OBSERVACION;MOLICO;CAMBICO;MOLISOL;AQUOLLS;ENDOAQUOLLS;TYPIC ENDOAQUOLLS;FINA;9.95867;-74.44478;7;7;7;7;129;0.808542728;0.023144579;2.356194496;5.02E-07;-3.90E-05;-4.395314693;0;900;6.820439816;0.128584892;127.5409317;1.459068298;800.1381836;0.001820201;4.628731251;6.832405567;0.621145129;99.34531403;0.999566793;1.560512543;1.544764996;0.881261885;3;7;0.590516276
1246;SC-005;OBSERVACION;MOLICO;CAMBICO;MOLISOL;USTOLLS;HAPLUSTOLLS;TYPIC HAPLUSTOLLS;ARCILLOSA SOBRE FRANCA;9.95878;-74.43958;6.930144873;7.319080447;6.95;3.128571429;125.0157089;0.785547078;0.000178157;1.774910688;-9.48E-05;-0.00028342;-11.56004333;0;23298.38672;13.39553928;0.000456774;124.5061188;0.509590149;803.9858398;0.000633428;4.638537884;6.818815231;0.00344904;98.74324036;0.999545693;1.551055193;1.566582918;-0.268186837;3;4;0.444421272
1247;SC-006;OBSERVACION;OCRICO;CAMBICO;INCEPTISOL;USTEPTS;HAPLUSTEPTS;TYPIC HAPLUSTEPTS;FINA;9.95117;-74.46206;10.28406414;8.661827213;16.89666667;14.01428571;139;0.786403954;0.046772279;3.928858042;0.000223444;0.000272738;7.808674335;0;1187.184692;6.393305779;0.339071155;131.8043976;7.195602417;786.0795898;0.009070752;0.473523557;6.585219383;0.888113499;98.71510315;0.998857915;1.550613165;1.53675735;0.563737214;3;4;0.498720959
